path,transcript
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096241.wav,"საგუბერნიო, საოლქო და სამაზრო მმართველობა რუსულ ყაიდაზე მოეწყო."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096242.wav,ამჟამად აეროპორტს იყენებენ სომხეთისა და რუსეთის სამხედროები.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096243.wav,ქალაქის ადმინისტრაციამ ამოიღო დაზიანების ნიშნები მეორე დღესვე და პოლიციამ დაიწყო გამოძიება.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096244.wav,წლების მანძილზე თამაშობდა რუსეთის ნაკრებში.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096266.wav,გამოიყენება სოფლის მეურნეობაში.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096267.wav,"აგრეთვე ორი საკვალიფიკაციო ეტაპის გავლის შედეგად გასული გუნდი, ნამიბია და კანადა."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096268.wav,აღნიშნული მოვლენები ისტორიაში შევიდა ხორვატიის გაზაფხულის სახელწოდებით.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096269.wav,"მირონი მზადდება ყველა დამოუკიდებელ ეკლესიაში, ეს არის ეკლესიის ავტოკეფალიის ერთ-ერთი ნიშანი."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096270.wav,არქიტრავული შესასვლელი დატანებულია მეორე სართულის სამხრეთ კედელში.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096276.wav,ვალუას დინასტია წარმოადგენდა კაპეტინგების დინასტიის შტოს.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096277.wav,მოგებული აქვს ფესტივალის „სიმღერა თბილისზე“ გრან-პრის მფლობელი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096278.wav,"საშიში ცხოველები, რომელთაც ცოცვა შეუძლიათ მინის ფასადით დაფარულ შემოღობილ სივრცეებში არიან მოთავსებული."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096279.wav,"დიასმა ითამაშა აგრეთვე ფილმში „ჩარლის ანგელოზები“, სადაც შეასრულა ნატალი კუკის როლი."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096280.wav,"შემორჩენილი საძირკვლის მიხედვით, ნაგებობა გეგმით სწორკუთხედს წარმოადგენდა."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096286.wav,"წითლების აზრით, ტიბეტელებს აქვთ რელიგიური თავისუფლება, მაგრამ მმართველების დანიშვნა ცენტრალური ხელისუფლების პრეროგატივაა."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096287.wav,"ხაშური იხსენიება, როგორც მოსახლე სოფელი."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096288.wav,ესპანური მეძებრის გარეგნული სახე რამდენიმე საუკუნეა არ შეცვლილა.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096289.wav,"აქვს კომპაქტური, აღმოსავლეთიდან დასავლეთისკენ სიგრძეში წაგრძელებული ფორმა."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096290.wav,იგი იყო ელიასა და ბაალის ქალიშვილი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096302.wav,შეისრული კამარის მხოლოდ ჩრდილოეთი მხარეა შემორჩენილი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096303.wav,"აზად-ქაშმირი წარმოადგენს ქაშმირის რეგიონის ნაწილს, რომელიც პაკისტანსა და ინდოეთს შორის ხანგრძლივი კონფლიქტის მიზეზია."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096304.wav,წარმოადგენს გერმანიის საფეხბურთო კლუბების გაერთიანებას.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096305.wav,ფრიზის კუნძულები წარმოადგენს ზღვისგან გადარეცხილი კონტინენტის ძველ ნაპირს.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096311.wav,სიმღერის ტექსტში საუბარია სტინგის მამაზე.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096312.wav,"მდინარე თერგის ნაპირზე, ციცაბო კლდეზე."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096313.wav,ვაშინგტონ ლუისი იყო ბრაზილიის ძველი რესპუბლიკის ბოლო პრეზიდენტი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096314.wav,მოკლულთა ნახევარი სკოლის მოსწავლე იყო.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096315.wav,ფილმი ეფუძნება უნგრელ მწერალ დიულა ურბანის ზღაპარს.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096326.wav,"ფილმში ნაჩვენებია კადრები მელიესის სხვადასხვა ფილმებიდან, მათ შორის მისი ცნობილის ფილმიდან „მოგზაურობა მთვარეზე“."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_33096327.wav,მოზელის ხეობა მევენახეობისა და მეღვინეობის რაიონია.
